,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1652867,1652867,1528095721.78051,e,1,tcp,1,192.168.100.147,2777,192.168.100.3,80,4,428,RST,1,1528095730.50588,1626,8.725364,0.002151,0.002151,0.004303,0.0,0.004303,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652868,1652868,1528095721.78051,e,1,tcp,1,192.168.100.147,2780,192.168.100.3,80,4,428,RST,1,1528095730.50588,1627,8.725364,0.002151,0.002151,0.004303,0.0,0.004303,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652869,1652869,1528095721.78051,e,1,tcp,1,192.168.100.147,2781,192.168.100.3,80,4,428,RST,1,1528095730.50588,1628,8.725364,0.002151,0.002151,0.004303,0.0,0.004303,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652870,1652870,1528095721.78052,e,1,tcp,1,192.168.100.147,2786,192.168.100.3,80,4,428,RST,1,1528095730.50588,1629,8.725365,0.002151,0.002151,0.004302,0.0,0.004302,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652871,1652871,1528095721.78052,e,1,tcp,1,192.168.100.147,2787,192.168.100.3,80,4,428,RST,1,1528095730.50588,1630,8.725365,0.002151,0.002151,0.004302,0.0,0.004302,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652872,1652872,1528095721.78052,e,1,tcp,1,192.168.100.147,2790,192.168.100.3,80,4,428,RST,1,1528095730.50588,1631,8.725365,0.00215,0.00215,0.004301,0.0,0.004301,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652873,1652873,1528095721.78052,e,1,tcp,1,192.168.100.147,2791,192.168.100.3,80,4,428,RST,1,1528095730.50588,1632,8.725365,0.00215,0.00215,0.004301,0.0,0.004301,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652874,1652874,1528095721.78052,e,1,tcp,1,192.168.100.147,2792,192.168.100.3,80,4,428,RST,1,1528095730.5058901,1633,8.725364,0.00215,0.00215,0.0043,0.0,0.0043,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652875,1652875,1528095721.78052,e,1,tcp,1,192.168.100.147,2793,192.168.100.3,80,4,428,RST,1,1528095730.5058901,1634,8.725364,0.002149,0.002149,0.004299,0.0,0.004299,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652876,1652876,1528095721.78052,e,1,tcp,1,192.168.100.147,2796,192.168.100.3,80,4,428,RST,1,1528095730.5058901,1635,8.725364,0.002149,0.002149,0.004299,0.0,0.004299,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652877,1652877,1528095721.78053,e,1,tcp,1,192.168.100.147,2797,192.168.100.3,80,4,428,RST,1,1528095730.5058901,1636,8.725363,0.002149,0.002149,0.004298,0.0,0.004298,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652878,1652878,1528095721.78053,e,1,tcp,1,192.168.100.147,2802,192.168.100.3,80,4,428,RST,1,1528095730.5058901,1637,8.725363,0.002148,0.002148,0.004297,0.0,0.004297,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652879,1652879,1528095721.78053,e,1,tcp,1,192.168.100.147,2803,192.168.100.3,80,4,428,RST,1,1528095730.5058901,1638,8.725363,0.002148,0.002148,0.004297,0.0,0.004297,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652880,1652880,1528095721.78053,e,1,tcp,1,192.168.100.147,2806,192.168.100.3,80,4,428,RST,1,1528095730.5058901,1639,8.725361999999999,0.002148,0.002148,0.004296,0.0,0.004296,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652881,1652881,1528095721.78053,e,1,tcp,1,192.168.100.147,2807,192.168.100.3,80,4,428,RST,1,1528095730.5059,1640,8.725363,0.002148,0.002148,0.004296,0.0,0.004296,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652882,1652882,1528095721.78053,e,1,tcp,1,192.168.100.147,2808,192.168.100.3,80,4,428,RST,1,1528095730.5059,1641,8.725361999999999,0.002147,0.002147,0.004295,0.0,0.004295,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652883,1652883,1528095721.78054,e,1,tcp,1,192.168.100.147,2809,192.168.100.3,80,4,428,RST,1,1528095730.5059,1642,8.725361999999999,0.002147,0.002147,0.004295,0.0,0.004295,3,1,368,60,0.343825,0.229217,0.0,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.458434,0.606791,540,540,1,DDoS,TCP
1652884,1652884,1528095721.78055,e g,5,tcp,1,192.168.100.147,2709,192.168.100.3,80,6,548,RST,1,1528095730.75352,1643,8.97297,0.126566,0.123419,0.253133,0.003147,0.249986,4,2,428,120,0.557229,0.334337,0.111446,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668675,0.606791,540,540,1,DDoS,TCP
1652885,1652885,1528095721.78055,e g,5,tcp,1,192.168.100.147,2714,192.168.100.3,80,6,548,RST,1,1528095730.75352,1644,8.97297,0.126567,0.123419,0.253134,0.003148,0.249986,4,2,428,120,0.557229,0.334337,0.111446,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668675,0.606791,540,540,1,DDoS,TCP
1652886,1652886,1528095721.78055,e g,5,tcp,1,192.168.100.147,2715,192.168.100.3,80,6,548,RST,1,1528095730.75352,1645,8.972969,0.126567,0.123418,0.253135,0.003149,0.249986,4,2,428,120,0.557229,0.334338,0.111446,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668675,0.606791,540,540,1,DDoS,TCP
1652887,1652887,1528095721.78056,e g,5,tcp,1,192.168.100.147,2718,192.168.100.3,80,6,548,RST,1,1528095730.75352,1646,8.972967,0.126566,0.123418,0.253133,0.003148,0.24998499999999998,4,2,428,120,0.557229,0.334338,0.111446,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668675,0.606791,540,540,1,DDoS,TCP
1652888,1652888,1528095721.78056,e g,5,tcp,1,192.168.100.147,2719,192.168.100.3,80,6,548,RST,1,1528095730.75352,1647,8.972966,0.126566,0.123419,0.253132,0.003147,0.24998499999999998,4,2,428,120,0.557229,0.334338,0.111446,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668675,0.606791,540,540,1,DDoS,TCP
1652889,1652889,1528095721.78056,e g,5,tcp,1,192.168.100.147,2720,192.168.100.3,80,6,548,RST,1,1528095730.75352,1648,8.972964,0.126565,0.123419,0.25313,0.003146,0.249984,4,2,428,120,0.557229,0.334338,0.111446,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668675,0.606791,540,540,1,DDoS,TCP
1652890,1652890,1528095721.78056,e g,5,tcp,1,192.168.100.147,2721,192.168.100.3,80,6,548,RST,1,1528095730.75352,1649,8.972964,0.126565,0.123419,0.25313,0.003146,0.249984,4,2,428,120,0.557229,0.334338,0.111446,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668675,0.606791,540,540,1,DDoS,TCP
1652891,1652891,1528095721.78056,e g,5,tcp,1,192.168.100.147,2724,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1650,8.974755,0.12746,0.12431400000000001,0.25492,0.003146,0.251774,4,2,428,120,0.557118,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668542,0.606791,540,540,1,DDoS,TCP
1652892,1652892,1528095721.78056,e g,5,tcp,1,192.168.100.147,2725,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1651,8.974753999999999,0.127459,0.12431400000000001,0.254919,0.003146,0.251773,4,2,428,120,0.557118,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668542,0.606791,540,540,1,DDoS,TCP
1652893,1652893,1528095721.78056,e g,5,tcp,1,192.168.100.147,2730,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1652,8.974753,0.127506,0.124266,0.255012,0.00324,0.251772,4,2,428,120,0.557118,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668542,0.606791,540,540,1,DDoS,TCP
1652894,1652894,1528095721.78057,e g,5,tcp,1,192.168.100.147,2731,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1653,8.974752,0.127505,0.124266,0.255011,0.00324,0.251771,4,2,428,120,0.557118,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668542,0.606791,540,540,1,DDoS,TCP
1652895,1652895,1528095721.78057,e g,5,tcp,1,192.168.100.147,2734,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1654,8.974751,0.127505,0.124266,0.25501,0.003239,0.251771,4,2,428,120,0.557118,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668542,0.606791,540,540,1,DDoS,TCP
1652896,1652896,1528095721.78057,e g,5,tcp,1,192.168.100.147,2735,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1655,8.97475,0.127503,0.12426199999999998,0.255006,0.0032409999999999995,0.251765,4,2,428,120,0.5571189999999999,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668542,0.606791,540,540,1,DDoS,TCP
1652897,1652897,1528095721.78057,e g,5,tcp,1,192.168.100.147,2736,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1656,8.974749000000001,0.127502,0.12426199999999998,0.255004,0.00324,0.251764,4,2,428,120,0.5571189999999999,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668542,0.606791,540,540,1,DDoS,TCP
1652898,1652898,1528095721.78057,e g,5,tcp,1,192.168.100.147,2737,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1657,8.974747,0.127501,0.124261,0.25500300000000004,0.00324,0.251763,4,2,428,120,0.5571189999999999,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668543,0.606791,540,540,1,DDoS,TCP
1652899,1652899,1528095721.78057,e g,5,tcp,1,192.168.100.147,2740,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1658,8.974747,0.127501,0.124261,0.25500300000000004,0.00324,0.251763,4,2,428,120,0.5571189999999999,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668543,0.606791,540,540,1,DDoS,TCP
1652900,1652900,1528095721.78058,e g,5,tcp,1,192.168.100.147,2741,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1659,8.974745,0.127502,0.124261,0.25500300000000004,0.0032409999999999995,0.251762,4,2,428,120,0.5571189999999999,0.334271,0.111424,51200,51200,540,540,540,540,0.606791,0.606791,100,100,0.668543,0.606791,540,540,1,DDoS,TCP
1652901,1652901,1528095721.78058,e g,5,tcp,1,192.168.100.147,2746,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1660,8.974745,0.127503,0.124259,0.25500700000000004,0.0032450000000000005,0.251762,4,2,428,120,0.5571189999999999,0.334271,0.111424,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.668543,0.5692149999999999,504,504,1,DDoS,TCP
1652902,1652902,1528095721.78058,e g,5,tcp,1,192.168.100.147,2747,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1661,8.974744,0.127503,0.12425699999999999,0.255006,0.003246,0.25176,4,2,428,120,0.5571189999999999,0.334271,0.111424,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.668543,0.5692149999999999,504,504,1,DDoS,TCP
1652903,1652903,1528095721.78058,e g,5,tcp,1,192.168.100.147,2750,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1662,8.974743,0.12795499999999999,0.123805,0.25590999999999997,0.00415,0.25176,4,2,428,120,0.5571189999999999,0.334271,0.111424,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.668543,0.5692149999999999,504,504,1,DDoS,TCP
1652904,1652904,1528095721.78058,e g,5,tcp,1,192.168.100.147,2751,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1663,8.974741999999999,0.12795399999999998,0.123804,0.255909,0.00415,0.251759,4,2,428,120,0.5571189999999999,0.334271,0.111424,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.668543,0.5692149999999999,504,504,1,DDoS,TCP
1652905,1652905,1528095721.78058,e g,5,tcp,1,192.168.100.147,2752,192.168.100.3,80,6,548,RST,1,1528095730.7553198,1664,8.974741,0.12795399999999998,0.123804,0.255909,0.004151,0.251758,4,2,428,120,0.5571189999999999,0.334271,0.111424,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.668543,0.5692149999999999,504,504,1,DDoS,TCP
1652906,1652906,1528095721.78058,e,1,tcp,1,192.168.100.147,2753,192.168.100.3,80,4,428,RST,1,1528095730.5035698,1665,8.722982,0.002152,0.002152,0.004304,0.0,0.004304,3,1,368,60,0.34391900000000003,0.22927899999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.458559,0.5692149999999999,504,504,1,DDoS,TCP
1652907,1652907,1528095721.78059,e,1,tcp,1,192.168.100.147,2756,192.168.100.3,80,4,428,RST,1,1528095730.5035698,1666,8.722982,0.002152,0.002152,0.004304,0.0,0.004304,3,1,368,60,0.34391900000000003,0.22927899999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.458559,0.5692149999999999,504,504,1,DDoS,TCP
1652908,1652908,1528095721.78059,e,1,tcp,1,192.168.100.147,2757,192.168.100.3,80,4,428,RST,1,1528095730.5035698,1667,8.722982,0.002152,0.002152,0.004304,0.0,0.004304,3,1,368,60,0.34391900000000003,0.22927899999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.458559,0.5692149999999999,504,504,1,DDoS,TCP
1652909,1652909,1528095721.78059,e,1,tcp,1,192.168.100.147,2762,192.168.100.3,80,4,428,RST,1,1528095730.5035698,1668,8.722980999999999,0.002151,0.002151,0.004303,0.0,0.004303,3,1,368,60,0.34391900000000003,0.22927899999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.458559,0.5692149999999999,504,504,1,DDoS,TCP
1652910,1652910,1528095721.78059,e,1,tcp,1,192.168.100.147,2763,192.168.100.3,80,4,428,RST,1,1528095730.5035698,1669,8.722982,0.002151,0.002151,0.004303,0.0,0.004303,3,1,368,60,0.34391900000000003,0.22927899999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.458559,0.5692149999999999,504,504,1,DDoS,TCP
1652911,1652911,1528095721.78059,e,1,tcp,1,192.168.100.147,2766,192.168.100.3,80,4,428,RST,1,1528095730.50592,1670,8.725324,0.002151,0.002151,0.004302,0.0,0.004302,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652912,1652912,1528095721.78059,e,1,tcp,1,192.168.100.147,2767,192.168.100.3,80,4,428,RST,1,1528095730.50592,1671,8.725324,0.002151,0.002151,0.004303,0.0,0.004303,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652913,1652913,1528095721.78059,e,1,tcp,1,192.168.100.147,2768,192.168.100.3,80,4,428,RST,1,1528095730.50592,1672,8.725324,0.002151,0.002151,0.004303,0.0,0.004303,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652914,1652914,1528095721.7806,e,1,tcp,1,192.168.100.147,2769,192.168.100.3,80,4,428,RST,1,1528095730.50592,1673,8.725324,0.002151,0.002151,0.004302,0.0,0.004302,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652915,1652915,1528095721.7806,e,1,tcp,1,192.168.100.147,2772,192.168.100.3,80,4,428,RST,1,1528095730.50592,1674,8.725324,0.002151,0.002151,0.004302,0.0,0.004302,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652916,1652916,1528095721.7806,e,1,tcp,1,192.168.100.147,2773,192.168.100.3,80,4,428,RST,1,1528095730.50592,1675,8.725325,0.002151,0.002151,0.004302,0.0,0.004302,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652917,1652917,1528095721.7806,e,1,tcp,1,192.168.100.147,2778,192.168.100.3,80,4,428,RST,1,1528095730.50592,1676,8.725324,0.00215,0.00215,0.004301,0.0,0.004301,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652918,1652918,1528095721.7806,e,1,tcp,1,192.168.100.147,2779,192.168.100.3,80,4,428,RST,1,1528095730.50592,1677,8.725324,0.00215,0.00215,0.004301,0.0,0.004301,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652919,1652919,1528095721.7806,e,1,tcp,1,192.168.100.147,2782,192.168.100.3,80,4,428,RST,1,1528095730.5059302,1678,8.725324,0.00215,0.00215,0.0043,0.0,0.0043,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652920,1652920,1528095721.7806,e,1,tcp,1,192.168.100.147,2783,192.168.100.3,80,4,428,RST,1,1528095730.5059302,1679,8.725323,0.002149,0.002149,0.004299,0.0,0.004299,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652921,1652921,1528095721.7806098,e,1,tcp,1,192.168.100.147,2784,192.168.100.3,80,4,428,RST,1,1528095730.5059302,1680,8.725323,0.002149,0.002149,0.004299,0.0,0.004299,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652922,1652922,1528095721.7806098,e,1,tcp,1,192.168.100.147,2785,192.168.100.3,80,4,428,RST,1,1528095730.5059302,1681,8.725322,0.002149,0.002149,0.004298,0.0,0.004298,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652923,1652923,1528095721.7806098,e,1,tcp,1,192.168.100.147,2788,192.168.100.3,80,4,428,RST,1,1528095730.5059302,1682,8.725322,0.002148,0.002148,0.004296,0.0,0.004296,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652924,1652924,1528095721.7806098,e,1,tcp,1,192.168.100.147,2789,192.168.100.3,80,4,428,RST,1,1528095730.5059302,1683,8.725322,0.002148,0.002148,0.004296,0.0,0.004296,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652925,1652925,1528095721.7806098,e,1,tcp,1,192.168.100.147,2794,192.168.100.3,80,4,428,RST,1,1528095730.5059302,1684,8.725321000000001,0.002147,0.002147,0.004295,0.0,0.004295,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652926,1652926,1528095721.7806098,e,1,tcp,1,192.168.100.147,2795,192.168.100.3,80,4,428,RST,1,1528095730.5059302,1685,8.725321000000001,0.002147,0.002147,0.004295,0.0,0.004295,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652927,1652927,1528095721.7806098,e,1,tcp,1,192.168.100.147,2798,192.168.100.3,80,4,428,RST,1,1528095730.50594,1686,8.725321000000001,0.002147,0.002147,0.004295,0.0,0.004295,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652928,1652928,1528095721.7806199,e,1,tcp,1,192.168.100.147,2799,192.168.100.3,80,4,428,RST,1,1528095730.50594,1687,8.725321000000001,0.002147,0.002147,0.004294,0.0,0.004294,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652929,1652929,1528095721.7806199,e,1,tcp,1,192.168.100.147,2800,192.168.100.3,80,4,428,RST,1,1528095730.50594,1688,8.725321000000001,0.002147,0.002147,0.004294,0.0,0.004294,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652930,1652930,1528095721.7806199,e,1,tcp,1,192.168.100.147,2801,192.168.100.3,80,4,428,RST,1,1528095730.50594,1689,8.72532,0.002146,0.002146,0.004293,0.0,0.004293,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652931,1652931,1528095721.7806199,e,1,tcp,1,192.168.100.147,2804,192.168.100.3,80,4,428,RST,1,1528095730.50594,1690,8.72532,0.002146,0.002146,0.004292,0.0,0.004292,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652932,1652932,1528095721.7806199,e,1,tcp,1,192.168.100.147,2805,192.168.100.3,80,4,428,RST,1,1528095730.50594,1691,8.72532,0.002146,0.002146,0.004292,0.0,0.004292,3,1,368,60,0.343827,0.22921799999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45843599999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652933,1652933,1528095721.7816,e,1,tcp,1,192.168.100.147,2812,192.168.100.3,80,4,428,RST,1,1528095730.5059,1692,8.724296,0.001614,0.001614,0.003228,0.0,0.003228,3,1,368,60,0.34386700000000003,0.22924499999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45848999999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652934,1652934,1528095721.78161,e,1,tcp,1,192.168.100.147,2813,192.168.100.3,80,4,428,RST,1,1528095730.5059,1693,8.724295,0.0016129999999999999,0.0016129999999999999,0.0032270000000000003,0.0,0.0032270000000000003,3,1,368,60,0.34386700000000003,0.22924499999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45848999999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652935,1652935,1528095721.78161,e,1,tcp,1,192.168.100.147,2818,192.168.100.3,80,4,428,RST,1,1528095730.5059,1694,8.724295,0.0016129999999999999,0.0016129999999999999,0.0032270000000000003,0.0,0.0032270000000000003,3,1,368,60,0.34386700000000003,0.22924499999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45848999999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652936,1652936,1528095721.78161,e,1,tcp,1,192.168.100.147,2819,192.168.100.3,80,4,428,RST,1,1528095730.5059,1695,8.724296,0.0016129999999999999,0.0016129999999999999,0.0032259999999999997,0.0,0.0032259999999999997,3,1,368,60,0.34386700000000003,0.22924499999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45848999999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652937,1652937,1528095721.78161,e,1,tcp,1,192.168.100.147,2822,192.168.100.3,80,4,428,RST,1,1528095730.5059,1696,8.724295,0.0016129999999999999,0.0016129999999999999,0.003225,0.0,0.003225,3,1,368,60,0.34386700000000003,0.22924499999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45848999999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652938,1652938,1528095721.78161,e,1,tcp,1,192.168.100.147,2823,192.168.100.3,80,4,428,RST,1,1528095730.50591,1697,8.724295,0.0016129999999999999,0.0016129999999999999,0.003225,0.0,0.003225,3,1,368,60,0.34386700000000003,0.22924499999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45848999999999995,0.5692149999999999,504,504,1,DDoS,TCP
1652939,1652939,1528095721.78161,e,1,tcp,1,192.168.100.147,2824,192.168.100.3,80,4,428,RST,1,1528095730.50591,1698,8.724295,0.0016129999999999999,0.0016129999999999999,0.0032259999999999997,0.0,0.0032259999999999997,3,1,368,60,0.34386700000000003,0.22924499999999998,0.0,49040,49040,504,504,504,504,0.5692149999999999,0.5692149999999999,100,100,0.45848999999999995,0.5692149999999999,504,504,1,DDoS,TCP
